,ID,N_VICTIMAS,FECHA,HH,TIPO_DE_CALLE,COMUNA,LATITUD,LONGITUD,VICTIMA,ACUSADO,AFECTADO_1,AFECTADO_2,FRANJA_HORA,GRAVEDAD
204,2017-0077,1,2017-06-17,23.0,CALLE,14,-58.42934104,-34.58451712,MOTO,CARGAS,MOTO,CARGAS,,
205,2017-0079,1,2017-06-19,16.0,CALLE,3,-58.40657493,-34.61781124,MOTO,CARGAS,MOTO,CARGAS,,
206,2017-0080,1,2017-06-22,10.0,AVENIDA,9,-58.49525314,-34.64487785,PEATON,CARGAS,PEATON,CARGAS,,
207,2017-0082,1,2017-06-25,22.0,AVENIDA,4,-58.39092851,-34.62932696,PEATON,AUTO,PEATON,AUTO,,
208,2017-0083,1,2017-07-04,0.0,AVENIDA,9,-58.49603546,-34.64564271,MOTO,CARGAS,MOTO,CARGAS,,
209,2017-0084,1,2017-07-05,12.0,AVENIDA,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,PEATON,PASAJEROS,,
210,2017-0085,1,2017-07-07,14.0,AVENIDA,4,-58.37261143,-34.63150425,PEATON,PASAJEROS,PEATON,PASAJEROS,,
211,2017-0086,1,2017-07-09,7.0,AVENIDA,9,-58.51876802,-34.63905965,PEATON,MOTO,PEATON,MOTO,,
212,2017-0087,1,2017-07-10,10.0,CALLE,3,-58.41095567,-34.61516101,PEATON,AUTO,PEATON,AUTO,,
213,2017-0088,1,2017-07-10,22.0,AVENIDA,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,PEATON,PASAJEROS,,
214,2017-0089,1,2017-07-13,12.0,CALLE,9,-58.51514709,-34.64787051,,AUTO,SD,AUTO,,
215,2017-0090,1,2017-07-15,5.0,GRAL PAZ,11,-58.51925642,-34.59171721,PEATON,AUTO,PEATON,AUTO,,
216,2017-0091,1,2017-07-15,13.0,GRAL PAZ,12,-58.48671535,-34.54321216,MOTO,,MOTO,SD,,
217,2017-0092,1,2017-07-24,22.0,AUTOPISTA,1,-58.38268809,-34.62282019,PEATON,AUTO,PEATON,AUTO,,
218,2017-0093,1,2017-07-25,16.0,AUTOPISTA,13,-58.43633522,-34.54966288,PEATON,AUTO,PEATON,AUTO,,
219,2017-0094,1,2017-07-27,8.0,CALLE,10,-58.52640838,-34.61765855,BICICLETA,CARGAS,BICICLETA,CARGAS,,
220,2017-0095,1,2017-08-06,8.0,AVENIDA,14,-58.41894306,-34.59778875,MOTO,AUTO,MOTO,AUTO,,
221,2017-0096,1,2017-08-07,19.0,AVENIDA,13,-58.46756026,-34.54972741,PEATON,PASAJEROS,PEATON,PASAJEROS,,
222,2017-0098,1,2017-08-08,12.0,CALLE,7,-58.45715752,-34.63132912,PEATON,AUTO,PEATON,AUTO,,
223,2017-0099,1,2017-08-17,19.0,AVENIDA,14,-58.42406784,-34.56213916,BICICLETA,AUTO,BICICLETA,AUTO,,
224,2017-0100,1,2017-08-21,7.0,CALLE,3,-58.39674470,-34.61512051,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,,
225,2017-0101,1,2017-08-23,10.0,AVENIDA,13,-58.44537508,-34.57084818,PEATON,MULTIPLE,MULTIPLE,,,
226,2017-0102,1,2017-08-24,1.0,AVENIDA,4,-58.40056767,-34.65107080,PEATON,CARGAS,PEATON,CARGAS,,
227,2017-0104,1,2017-08-25,9.0,AVENIDA,1,-58.38109568,-34.61853244,PEATON,CARGAS,PEATON,CARGAS,,
228,2017-0106,1,2017-08-31,19.0,CALLE,14,-58.42533612,-34.58035258,PEATON,PASAJEROS,PEATON,PASAJEROS,,
229,2017-0107,1,2017-09-01,11.0,AVENIDA,13,-58.46062311,-34.54395182,MOTO,CARGAS,MOTO,CARGAS,,
230,2017-0108,2,2017-09-02,4.0,GRAL PAZ,12,-58.49491054,-34.54795581,OBJETO FIJO,AUTO,AUTO,OBJETO FIJO,,
231,2017-0109,1,2017-09-04,21.0,AVENIDA,7,-58.47130269,-34.63665402,MOTO,AUTO,MOTO,AUTO,,
232,2017-0110,1,2017-09-06,14.0,AVENIDA,1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,PASAJEROS,,
233,2017-0111,1,2017-09-07,18.0,CALLE,4,-58.42023854,-34.64234110,PEATON,CARGAS,PEATON,CARGAS,,
234,2017-0112,2,2017-09-10,9.0,AUTOPISTA,7,-58.45807401,-34.63997430,AUTO,OBJETO FIJO,AUTO,OBJETO FIJO,,
235,2017-0113,1,2017-09-11,6.0,AVENIDA,1,-58.37697717,-34.59573848,PEATON,PASAJEROS,PEATON,PASAJEROS,,
236,2017-0114,1,2017-09-15,2.0,AVENIDA,2,-58.39100580,-34.58498660,AUTO,OBJETO FIJO,AUTO,OBJETO FIJO,,
237,2017-0115,1,2017-09-19,18.0,AVENIDA,5,-58.42182126,-34.63089661,MOTO,BICICLETA,MOTO,BICICLETA,,
238,2017-0116,1,2017-09-20,22.0,GRAL PAZ,12,-58.51389422,-34.58075791,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,,
239,2017-0118,1,2017-09-22,7.0,AVENIDA,4,-58.37585415,-34.65232158,MOTO,AUTO,MOTO,AUTO,,
240,2017-0120,1,2017-10-02,15.0,AUTOPISTA,9,-58.47297505,-34.66245085,MOTO,CARGAS,MOTO,CARGAS,,
241,2017-0123,1,2017-10-10,1.0,AVENIDA,8,-58.46855503,-34.67216349,PEATON,AUTO,PEATON,AUTO,,
242,2017-0124,1,2017-10-12,14.0,CALLE,15,-58.44254033,-34.59185043,MOTO,PASAJEROS,MOTO,PASAJEROS,,
243,2017-0125,1,2017-10-13,6.0,AVENIDA,8,-58.46622247,-34.67926929,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,,
244,2017-0126,2,2017-10-14,6.0,AVENIDA,8,-58.48003734,-34.68148508,AUTO,OBJETO FIJO,AUTO,OBJETO FIJO,,
245,2017-0127,1,2017-10-16,7.0,AVENIDA,2,-58.41192137,-34.59800248,MOTO,MOTO,MOTO,MOTO,,
246,2017-0128,1,2017-10-17,12.0,CALLE,6,-58.44034689,-34.61349731,PEATON,PASAJEROS,PEATON,PASAJEROS,,
247,2017-0129,1,2017-10-26,19.0,AUTOPISTA,9,-58.47155277,-34.64925746,MOTO,PASAJEROS,MOTO,PASAJEROS,,
248,2017-0130,1,2017-10-27,5.0,AVENIDA,15,-58.47883099,-34.59967065,AUTO,CARGAS,AUTO,CARGAS,,
249,2017-0132,1,2017-10-30,14.0,AVENIDA,8,-58.46552171,-34.69374130,MOTO,PASAJEROS,MOTO,PASAJEROS,,
250,2017-0134,1,2017-11-06,18.0,AVENIDA,8,-58.44239720,-34.66777987,PEATON,PASAJEROS,PEATON,PASAJEROS,,
251,2017-0135,1,2017-11-07,12.0,AVENIDA,15,-58.47032551,-34.59626814,MOTO,CARGAS,MOTO,CARGAS,,
252,2017-0136,1,2017-11-16,8.0,AVENIDA,4,-58.41827843,-34.65522746,PEATON,PASAJEROS,PEATON,PASAJEROS,,
253,2017-0137,1,2017-11-17,11.0,AVENIDA,11,-58.51280715,-34.59279388,PEATON,CARGAS,PEATON,CARGAS,,
254,2017-0138,1,2017-11-19,10.0,AVENIDA,7,-58.46258582,-34.64385704,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,,
255,2017-0139,1,2017-11-19,22.0,AVENIDA,8,-58.45064148,-34.68003614,AUTO,OBJETO FIJO,AUTO,OBJETO FIJO,,
256,2017-0140,1,2017-11-19,23.0,AUTOPISTA,4,.,.,MOTO,PASAJEROS,MOTO,PASAJEROS,,
257,2017-0141,1,2017-11-23,19.0,AVENIDA,6,-58.42717783,-34.62513374,PEATON,PASAJEROS,PEATON,PASAJEROS,,
258,2017-0143,1,2017-11-25,21.0,CALLE,11,-58.46442001,-34.60724519,AUTO,PASAJEROS,AUTO,PASAJEROS,,
259,2017-0144,1,2017-11-26,6.0,GRAL PAZ,8,-58.47064556,-34.69843756,AUTO,OBJETO FIJO,AUTO,OBJETO FIJO,,
260,2017-0145,1,2017-11-26,17.0,CALLE,5,-58.41677733,-34.61223119,MOTO,AUTO,MOTO,AUTO,,
261,2017-0147,1,2017-11-28,11.0,GRAL PAZ,9,-58.50251790,-34.67450313,MOTO,AUTO,MOTO,AUTO,,
262,2017-0148,1,2017-11-29,10.0,AVENIDA,3,-58.40708125,-34.62438894,PEATON,PASAJEROS,PEATON,PASAJEROS,,
263,2017-0149,1,2017-11-30,12.0,AVENIDA,1,-58.36947198,-34.61477051,PEATON,PASAJEROS,PEATON,PASAJEROS,,
264,2017-0150,1,2017-12-04,1.0,AVENIDA,9,-58.51140889,-34.63934531,PEATON,AUTO,PEATON,AUTO,,
265,2017-0151,1,2017-12-04,2.0,CALLE,4,-58.37460912,-34.65559133,PEATON,PASAJEROS,PEATON,PASAJEROS,,
266,2017-0152,1,2017-12-06,17.0,CALLE,4,-58.41146277,-34.65073916,BICICLETA,PASAJEROS,BICICLETA,PASAJEROS,,
267,2017-0153,2,2017-12-11,2.0,AVENIDA,6,-58.42855267,-34.61829385,MOTO,PASAJEROS,MOTO,PASAJEROS,,
268,2017-0154,1,2017-12-11,9.0,AVENIDA,4,-58.39035581,-34.63412287,PEATON,PASAJEROS,PEATON,PASAJEROS,,
269,2017-0155,1,2017-12-12,21.0,AVENIDA,7,-58.45593915,-34.62656868,,MOTO,SD,MOTO,,
270,2017-0157,1,2017-12-17,9.0,GRAL PAZ,9,-58.52866211,-34.64597065,AUTO,PASAJEROS,AUTO,PASAJEROS,,
271,2017-0158,1,2017-12-18,21.0,GRAL PAZ,11,-58.52037476,-34.59407024,MOTO,AUTO,MOTO,AUTO,,
272,2017-0159,1,2017-12-20,4.0,AVENIDA,1,-58.38896772,-34.61799615,MOTO,AUTO,MOTO,AUTO,,
273,2017-0160,1,2017-12-22,13.0,AVENIDA,7,-58.47074114,-34.62771756,PEATON,MOTO,PEATON,MOTO,,
274,2017-0161,1,2017-12-26,15.0,AVENIDA,9,-58.48200819,-34.65969965,PEATON,AUTO,PEATON,AUTO,,
275,2018-0001,1,2018-01-01,22.0,AVENIDA,3,-58.39536773,-34.62297346,PEATON,MOTO,PEATON,MOTO,,
276,2018-0002,1,2018-01-03,16.0,CALLE,1,-58.37456088,-34.61895467,BICICLETA,PASAJEROS,BICICLETA,PASAJEROS,,
277,2018-0003,1,2018-01-05,10.0,AVENIDA,15,-58.44860217,-34.60395657,PEATON,MULTIPLE,MULTIPLE,,,
278,2018-0004,1,2018-01-09,9.0,AVENIDA,13,-58.46129513,-34.54332766,MOTO,MULTIPLE,MULTIPLE,,,
279,2018-0005,1,2018-01-09,22.0,AVENIDA,1,-58.36907201,-34.61953517,PEATON,PASAJEROS,PEATON,PASAJEROS,,
280,2018-0006,1,2018-01-10,21.0,CALLE,6,-58.44062219,-34.62499107,BICICLETA,PASAJEROS,BICICLETA,PASAJEROS,,
281,2018-0007,1,2018-01-11,2.0,AUTOPISTA,9,-58.52502765,-34.63601265,AUTO,AUTO,AUTO,AUTO,,
282,2018-0008,1,2018-01-12,17.0,AVENIDA,1,-58.36659655,-34.61687778,MOTO,CARGAS,MOTO,CARGAS,,
283,2018-0009,1,2018-01-14,2.0,AVENIDA,4,-58.36737389,-34.62763661,MOTO,MOTO,MOTO,MOTO,,
284,2018-0010,1,2018-01-18,5.0,CALLE,10,-58.49807953,-34.63038658,MOTO,CARGAS,MOTO,CARGAS,,
285,2018-0011,1,2018-01-19,10.0,AVENIDA,2,-58.39092703,-34.59088447,PEATON,PASAJEROS,PEATON,PASAJEROS,,
286,2018-0012,1,2018-01-26,13.0,CALLE,8,-58.46912006,-34.68049201,MOTO,PASAJEROS,MOTO,PASAJEROS,,
287,2018-0013,1,2018-01-28,8.0,AVENIDA,12,-58.48661286,-34.56786129,MOTO,AUTO,MOTO,AUTO,,
288,2018-0014,1,2018-01-31,20.0,AVENIDA,7,-58.44074927,-34.65080597,PEATON,MOTO,PEATON,MOTO,,
289,2018-0015,2,2018-02-06,1.0,AVENIDA,4,-58.38636298,-34.64684275,MOTO,PASAJEROS,MOTO,PASAJEROS,,
290,2018-0016,1,2018-02-15,10.0,AVENIDA,1,-58.37533517,-34.59276462,MOTO,CARGAS,MOTO,CARGAS,,
291,2018-0017,1,2018-02-17,4.0,AVENIDA,7,-58.46963952,-34.63070603,PEATON,AUTO,PEATON,AUTO,,
292,2018-0018,1,2018-02-17,7.0,CALLE,4,-58.37207554,-34.64543658,MOTO,CARGAS,MOTO,CARGAS,,
293,2018-0019,1,2018-02-17,12.0,AVENIDA,2,-58.39189441,-34.59176378,PEATON,PASAJEROS,PEATON,PASAJEROS,,
294,2018-0020,1,2018-02-19,22.0,AUTOPISTA,8,-58.45012957,-34.66518343,MOTO,CARGAS,MOTO,CARGAS,,
295,2018-0021,1,2018-02-22,10.0,AVENIDA,4,-58.40184094,-34.64546845,PEATON,PASAJEROS,PEATON,PASAJEROS,,
296,2018-0022,1,2018-02-24,0.0,AVENIDA,4,-58.37441153,-34.63966783,MOTO,CARGAS,MOTO,CARGAS,,
297,2018-0023,1,2018-02-24,6.0,CALLE,6,-58.44110156,-34.62082399,MOTO,AUTO,MOTO,AUTO,,
298,2018-0024,1,2018-02-28,23.0,AVENIDA,15,-58.47087351,-34.57827342,PEATON,CARGAS,PEATON,CARGAS,,
299,2018-0025,1,2018-03-04,22.0,AVENIDA,7,-58.45962210,-34.62245140,PEATON,AUTO,PEATON,AUTO,,
300,2018-0026,2,2018-03-09,4.0,AVENIDA,4,-58.41657793,-34.65476216,MOVIL,CARGAS,MOVIL,CARGAS,,
301,2018-0027,1,2018-03-11,23.0,CALLE,5,-58.41911301,-34.63722107,PEATON,MOTO,PEATON,MOTO,,
302,2018-0028,1,2018-03-13,15.0,AVENIDA,9,-58.47120586,-34.64251042,PEATON,CARGAS,PEATON,CARGAS,,
303,2018-0029,1,2018-03-15,18.0,AVENIDA,11,-58.47418944,-34.62049672,MOTO,AUTO,MOTO,AUTO,,
304,2018-0030,1,2018-03-20,1.0,AVENIDA,15,-58.46720441,-34.57905579,MOTO,MOTO,MOTO,MOTO,,
305,2018-0031,1,2018-03-28,10.0,AVENIDA,11,-58.46909362,-34.61779710,MOTO,CARGAS,MOTO,CARGAS,,
306,2018-0032,1,2018-04-02,13.0,AVENIDA,13,-58.44704343,-34.56888640,PEATON,PASAJEROS,PEATON,PASAJEROS,,
307,2018-0033,1,2018-04-07,7.0,AVENIDA,10,-58.50535541,-34.62902048,MOTO,CARGAS,MOTO,CARGAS,,
308,2018-0034,1,2018-04-11,18.0,AVENIDA,2,-58.40021675,-34.59522198,PEATON,PASAJEROS,PEATON,PASAJEROS,,
309,2018-0035,1,2018-04-12,16.0,AVENIDA,7,-58.46325991,-34.62919627,PEATON,PASAJEROS,PEATON,PASAJEROS,,
310,2018-0036,1,2018-04-13,23.0,AVENIDA,15,-58.49471482,-34.59694755,MOTO,AUTO,MOTO,AUTO,,
311,2018-0037,1,2018-04-18,18.0,AVENIDA,2,-58.39872610,-34.59975962,PEATON,CARGAS,PEATON,CARGAS,,
312,2018-0038,2,2018-04-20,17.0,AVENIDA,1,-58.38872177,-34.60885045,PEATON,AUTO,PEATON,AUTO,,
313,2018-0039,1,2018-04-21,22.0,AUTOPISTA,14,.,.,PEATON,AUTO,PEATON,AUTO,,
314,2018-0040,1,2018-04-27,11.0,CALLE,13,-58.45686132,-34.57305993,PEATON,CARGAS,PEATON,CARGAS,,
315,2018-0041,1,2018-04-27,13.0,AVENIDA,4,-58.42281627,-34.64282424,PEATON,PASAJEROS,PEATON,PASAJEROS,,
316,2018-0042,1,2018-04-27,18.0,CALLE,4,-58.38666024,-34.63953396,MOTO,CARGAS,MOTO,CARGAS,,
317,2018-0043,1,2018-04-28,6.0,AVENIDA,11,-58.49122843,-34.61207587,MOTO,AUTO,MOTO,AUTO,,
318,2018-0044,1,2018-04-28,9.0,AVENIDA,3,-58.40098306,-34.61866627,PEATON,AUTO,PEATON,AUTO,,
319,2018-0045,1,2018-04-30,7.0,AVENIDA,13,-58.45448963,-34.57916920,AUTO,CARGAS,AUTO,CARGAS,,
320,2018-0046,1,2018-05-02,3.0,GRAL PAZ,9,-58.52927982,-34.63931752,PEATON,AUTO,PEATON,AUTO,,
321,2018-0047,1,2018-05-08,19.0,AVENIDA,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,PASAJEROS,,
322,2018-0048,1,2018-05-09,10.0,AVENIDA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,PASAJEROS,,
323,2018-0049,1,2018-05-11,19.0,CALLE,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,AUTO,,
324,2018-0050,1,2018-05-14,18.0,AVENIDA,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PEATON,PASAJEROS,,
325,2018-0051,1,2018-05-15,21.0,CALLE,4,-58.35977160,-34.64341878,PEATON,AUTO,PEATON,AUTO,,
326,2018-0052,1,2018-05-18,20.0,AVENIDA,15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PEATON,PASAJEROS,,
327,2018-0053,1,2018-05-20,2.0,CALLE,3,-58.41059280,-34.59939180,MOTO,AUTO,MOTO,AUTO,,
328,2018-0054,1,2018-05-22,11.0,CALLE,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PEATON,BICICLETA,,
329,2018-0055,1,2018-05-29,7.0,AVENIDA,3,-58.40351561,-34.61883916,MOTO,AUTO,MOTO,AUTO,,
330,2018-0056,1,2018-06-02,13.0,AVENIDA,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,PEATON,PASAJEROS,,
331,2018-0057,1,2018-06-03,3.0,CALLE,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,MOTO,PASAJEROS,,
332,2018-0058,1,2018-06-03,6.0,AVENIDA,15,-58.43531242,-34.59082159,MOTO,AUTO,MOTO,AUTO,,
333,2018-0059,1,2018-06-08,6.0,AVENIDA,5,-58.41178165,-34.63035454,MOTO,OTRO,MOTO,MOVIL,,
334,2018-0060,1,2018-06-08,12.0,AVENIDA,1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,PASAJEROS,,
335,2018-0061,1,2018-06-10,11.0,CALLE,3,-58.39883882,-34.61964833,MOTO,MOTO,MOTO,MOTO,,
336,2018-0062,1,2018-06-14,1.0,CALLE,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,CARGAS,,
337,2018-0063,1,2018-06-16,21.0,AVENIDA,1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,PASAJEROS,,
338,2018-0064,1,2018-06-25,1.0,AVENIDA,7,-58.45855262,-34.63953253,AUTO,CARGAS,AUTO,CARGAS,,
339,2018-0065,1,2018-06-26,17.0,CALLE,1,-58.38161909,-34.59283447,MOTO,CARGAS,MOTO,CARGAS,,
340,2018-0066,1,2018-06-28,11.0,AVENIDA,15,-58.45511899,-34.58698157,PEATON,PASAJEROS,PEATON,PASAJEROS,,
341,2018-0067,1,2018-06-29,16.0,AVENIDA,4,-58.37724226,-34.62973033,PASAJEROS,AUTO,PASAJEROS,AUTO,,
342,2018-0068,1,2018-07-01,9.0,AVENIDA,7,-58.45546217,-34.62930339,MOTO,AUTO,MOTO,AUTO,,
343,2018-0069,1,2018-07-04,21.0,AVENIDA,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,BICICLETA,PASAJEROS,,
344,2018-0070,1,2018-07-07,15.0,CALLE,3,-58.40917826,-34.62126274,MOTO,PASAJEROS,MOTO,PASAJEROS,,
345,2018-0071,1,2018-07-10,17.0,AVENIDA,1,-58.36726348,-34.61099738,MOTO,CARGAS,MOTO,CARGAS,,
346,2018-0072,1,2018-07-11,13.0,AUTOPISTA,8,-58.48267426,-34.68454456,MOTO,CARGAS,MOTO,CARGAS,,
347,2018-0073,1,2018-07-11,15.0,AVENIDA,4,-58.39546165,-34.65168841,PEATON,CARGAS,PEATON,CARGAS,,
348,2018-0074,1,2018-07-14,6.0,AVENIDA,7,-58.46941984,-34.63376545,AUTO,CARGAS,AUTO,CARGAS,,
349,2018-0075,1,2018-07-15,7.0,AVENIDA,14,-58.40367321,-34.58129246,PEATON,AUTO,PEATON,AUTO,,
350,2018-0076,1,2018-07-16,9.0,CALLE,9,-58.52932872,-34.65014993,AUTO,CARGAS,AUTO,CARGAS,,
351,2018-0077,1,2018-07-16,23.0,CALLE,3,-58.40917826,-34.62126274,AUTO,CARGAS,AUTO,CARGAS,,
352,2018-0078,1,2018-07-21,6.0,CALLE,2,-58.41264127,-34.59473294,PEATON,AUTO,PEATON,AUTO,,
353,2018-0079,1,2018-07-23,7.0,GRAL PAZ,9,-58.50877521,-34.66977709,PEATON,CARGAS,PEATON,CARGAS,,
354,2018-0080,1,2018-07-25,22.0,AVENIDA,9,-58.51232237,-34.65903530,PEATON,AUTO,PEATON,AUTO,,
355,2018-0081,1,2018-07-29,6.0,AVENIDA,7,-58.44744156,-34.64567171,PEATON,MULTIPLE,MULTIPLE,,,
356,2018-0082,1,2018-08-01,15.0,AVENIDA,9,-58.49441273,-34.65869968,MOTO,CARGAS,MOTO,CARGAS,,
357,2018-0083,1,2018-08-02,5.0,GRAL PAZ,8,-58.47976785,-34.69153196,MOTO,CARGAS,MOTO,CARGAS,,
358,2018-0084,1,2018-08-03,7.0,AVENIDA,1,-58.36523349,-34.62260331,PEATON,CARGAS,PEATON,CARGAS,,
359,2018-0085,2,2018-08-03,18.0,AVENIDA,3,-58.39118948,-34.62704273,MOTO,PASAJEROS,MOTO,PASAJEROS,,
360,2018-0086,1,2018-08-10,21.0,AVENIDA,9,-58.49019551,-34.65015854,PEATON,PASAJEROS,PEATON,PASAJEROS,,
361,2018-0087,1,2018-08-15,19.0,AVENIDA,5,-58.41644362,-34.63023775,PEATON,PASAJEROS,PEATON,PASAJEROS,,
362,2018-0088,1,2018-08-17,16.0,GRAL PAZ,12,-58.50073810,-34.54979510,MOTO,CARGAS,MOTO,CARGAS,,
363,2018-0089,1,2018-08-17,17.0,AVENIDA,4,-58.39626094,-34.63036565,PEATON,PASAJEROS,PEATON,PASAJEROS,,
364,2018-0090,1,2018-08-18,10.0,AVENIDA,8,-58.43284809,-34.67051543,MOTO,AUTO,MOTO,AUTO,,
365,2018-0091,1,2018-08-19,18.0,AUTOPISTA,9,-58.52280139,-34.63659934,AUTO,AUTO,AUTO,AUTO,,
366,2018-0092,1,2018-08-20,8.0,AVENIDA,14,-58.42336930,-34.59774487,MOTO,AUTO,MOTO,AUTO,,
367,2018-0093,1,2018-08-20,8.0,CALLE,1,-58.38691681,-34.63105973,PEATON,PASAJEROS,PEATON,PASAJEROS,,
368,2018-0094,1,2018-08-23,5.0,CALLE,14,-58.41169020,-34.58579880,MOTO,PASAJEROS,MOTO,PASAJEROS,,
369,2018-0095,1,2018-08-26,0.0,AVENIDA,9,-58.46739825,-34.65117757,AUTO,AUTO,AUTO,AUTO,,
370,2018-0096,1,2018-08-31,22.0,AUTOPISTA,8,-58.44483258,-34.67152226,PEATON,AUTO,PEATON,AUTO,,
371,2018-0097,1,2018-09-02,10.0,AVENIDA,8,-58.43254025,-34.66128115,AUTO,OTRO,AUTO,MOVIL,,
372,2018-0098,2,2018-09-09,5.0,GRAL PAZ,8,-58.47199387,-34.69640164,AUTO,AUTO,AUTO,AUTO,,
373,2018-0099,1,2018-09-12,14.0,AVENIDA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,PASAJEROS,,
374,2018-0100,1,2018-09-20,10.0,AVENIDA,1,-58.36217754,-34.62367156,MOTO,AUTO,MOTO,AUTO,,
375,2018-0101,1,2018-09-21,0.0,GRAL PAZ,12,-58.48098594,-34.54073130,AUTO,MULTIPLE,MULTIPLE,,,
376,2018-0102,1,2018-09-21,0.0,CALLE,4,-58.41083404,-34.64640709,MOTO,AUTO,MOTO,AUTO,,
377,2018-0103,1,2018-09-27,17.0,AVENIDA,7,-58.44609828,-34.64446729,PEATON,MOTO,PEATON,MOTO,,
378,2018-0104,1,2018-10-01,8.0,AUTOPISTA,4,-58.37709334,-34.64035082,MOTO,MOTO,MOTO,MOTO,,
379,2018-0105,1,2018-10-03,18.0,AVENIDA,7,-58.46963952,-34.63070603,PEATON,PASAJEROS,PEATON,PASAJEROS,,
380,2018-0106,1,2018-10-04,22.0,AVENIDA,13,-58.43674281,-34.55161027,MOTO,MOTO,MOTO,MOTO,,
381,2018-0107,1,2018-10-06,14.0,AVENIDA,3,-58.40596860,-34.61011987,PEATON,PASAJEROS,PEATON,PASAJEROS,,
382,2018-0108,1,2018-10-09,14.0,AVENIDA,1,-58.36154069,-34.60463618,MOTO,AUTO,MOTO,AUTO,,
383,2018-0109,1,2018-10-10,22.0,AVENIDA,1,-58.37062179,-34.60066507,PEATON,PASAJEROS,PEATON,PASAJEROS,,
384,2018-0110,1,2018-10-13,3.0,AVENIDA,15,-58.43220014,-34.60207186,PEATON,MOTO,PEATON,MOTO,,
385,2018-0111,1,2018-10-19,12.0,AUTOPISTA,9,-58.46958442,-34.64949724,MOTO,CARGAS,MOTO,CARGAS,,
386,2018-0112,1,2018-10-24,9.0,CALLE,15,-58.44671397,-34.59970903,MOTO,CARGAS,MOTO,CARGAS,,
387,2018-0113,1,2018-10-25,11.0,CALLE,11,-58.47152163,-34.61474911,MOTO,CARGAS,MOTO,CARGAS,,
388,2018-0114,1,2018-10-30,2.0,AVENIDA,1,-58.39032921,-34.61807951,MOTO,AUTO,MOTO,AUTO,,
389,2018-0115,1,2018-10-31,12.0,CALLE,9,-58.52887773,-34.64297861,PEATON,PASAJEROS,PEATON,PASAJEROS,,
390,2018-0116,1,2018-11-01,10.0,GRAL PAZ,8,-58.49371157,-34.67981324,PEATON,CARGAS,PEATON,CARGAS,,
391,2018-0117,1,2018-11-04,8.0,AVENIDA,9,-58.48266599,-34.66012327,MOTO,MOTO,MOTO,MOTO,,
392,2018-0118,1,2018-11-05,14.0,AVENIDA,3,-58.40612253,-34.60774301,PEATON,MOTO,PEATON,MOTO,,
393,2018-0119,1,2018-11-05,22.0,AVENIDA,8,-58.43613623,-34.66292532,PEATON,,PEATON,SD,,
394,2018-0120,1,2018-11-09,13.0,AVENIDA,12,-58.48250732,-34.57208238,PEATON,AUTO,PEATON,AUTO,,
395,2018-0121,1,2018-11-09,16.0,AVENIDA,10,-58.49945705,-34.63743280,PEATON,PASAJEROS,PEATON,PASAJEROS,,
396,2018-0122,1,2018-11-12,1.0,AUTOPISTA,8,-58.47743966,-34.67233407,AUTO,AUTO,AUTO,AUTO,,
397,2018-0123,1,2018-11-12,3.0,GRAL PAZ,9,-58.50251790,-34.67450313,AUTO,,AUTO,SD,,
398,2018-0124,1,2018-11-15,19.0,AUTOPISTA,9,-58.52144411,-34.63682499,CARGAS,CARGAS,CARGAS,CARGAS,,
399,2018-0125,1,2018-11-16,21.0,AVENIDA,4,-58.41650465,-34.65084045,PEATON,PASAJEROS,PEATON,PASAJEROS,,
400,2018-0126,1,2018-11-18,12.0,GRAL PAZ,9,-58.52994219,-34.64055918,MOTO,AUTO,MOTO,AUTO,,
401,2018-0127,1,2018-11-19,9.0,GRAL PAZ,12,-58.50993046,-34.56919739,MOTO,MOTO,MOTO,MOTO,,
402,2018-0128,2,2018-11-25,4.0,GRAL PAZ,9,-58.52844623,-34.64592873,AUTO,PASAJEROS,AUTO,PASAJEROS,,
403,2018-0129,1,2018-11-28,4.0,AVENIDA,15,-58.45021367,-34.58695347,MOTO,PASAJEROS,MOTO,PASAJEROS,,
404,2018-0130,1,2018-12-03,3.0,AVENIDA,10,-58.49022072,-34.62770192,MOTO,PASAJEROS,MOTO,PASAJEROS,,
405,2018-0131,1,2018-12-07,19.0,AVENIDA,1,-58.36860866,-34.60106568,MOTO,CARGAS,MOTO,CARGAS,,
